ID,Fuel_type,Granted_power_MW,latitude,longitude,year,Fuel_consumed_plant_GJ
3005,Oil_thermal,14.76,-7.20942363,-39.30611274,2019,1831431.708
3009,Oil_thermal,13.12,-4.86128766,-42.78164555,2019,1627939.296
3013,Oil_thermal,13.12,-5.34184266,-42.80692355,2019,1627939.296
3017,Oil_thermal,13.12,-4.84239866,-42.18359055,2019,1627939.296
3021,Oil_thermal,13.12,-5.03611816,-42.44527091,2019,1627939.296
3025,Oil_thermal,1.598,-10.83323189,-61.45442344,2019,290479.5802
3029,Oil_thermal,136.2,-9.39737611,-40.49999889,2019,16899796.65
3045,Oil_thermal,57.22,-19.96626178,-44.09553798,2019,10401277.58
3049,Oil_thermal,0.223,-12.96700966,-38.50153455,2019,27670.0048
3053,Oil_thermal,2.175,-23.48640133,-46.74389289,2019,395364.8855
3057,Oil_thermal,1.0704,-23.51666589,-46.91567289,2019,194574.0567
3061,Oil_thermal,44.44,-16.39639274,-48.93035943,2019,8078168.051
3065,Oil_thermal,31.8,-12.66534901,-38.33517137,2019,3945767.5
3069,Oil_thermal,3.84,-23.60087338,-48.09491741,2019,698023.5219
3073,Oil_thermal,53.576,-16.58166695,-49.25749997,2019,9738882.346
3077,Oil_thermal,53.12,-5.87062078,-35.29331233,2019,6591168.855
3081,Oil_thermal,12.895,-14.23926827,-41.72330298,2019,1600021.129
3089,Oil_thermal,1.296,-21.46899111,-47.00717111,2019,235582.9386
3093,Oil_thermal,0.725,-21.59200967,-46.87953455,2019,131788.2952
3097,Oil_thermal,2,-22.70944337,-47.01242972,2019,363553.9177
3105,Oil_thermal,36,-14.34323166,-48.43081255,2019,6543970.518
3113,Oil_thermal,1.342,-22.70678194,-46.98234305,2019,243944.6788
3125,Oil_thermal,0.696,-22.701,-46.764,2019,126516.7633
3133,Oil_thermal,1.44,-21.36000967,-46.93053455,2019,261758.8207
3137,Oil_thermal,0.696,-22.74377111,-46.89780194,2019,126516.7633
3141,Oil_thermal,4.924,-23.69000967,-46.55553455,2019,895069.7453
3145,Oil_thermal,4.4504,-10.84875389,-37.12849611,2019,552208.9208
3153,Oil_thermal,6.4,-22.82104145,-47.19009321,2019,1163372.537
3157,Oil_thermal,3.898,-22.75992195,-47.15438611,2019,708566.5855
3161,Oil_thermal,1.36,-21.21171815,-47.81516992,2019,247216.664
3165,Oil_thermal,0.824,-21.13799358,-47.99003332,2019,149784.2141
3169,Oil_thermal,1.296,-23.52900967,-46.78253455,2019,235582.9386
3173,Oil_thermal,3,-21.25344611,-50.64263889,2019,545330.8765
3177,Oil_thermal,0.9,-20.88199986,-49.56999982,2019,163599.263
3181,Oil_thermal,0.36,-21.46899111,-47.00717112,2019,65439.70518
3185,Oil_thermal,1.6,-22.89900967,-43.19853455,2019,290843.1341
3189,Oil_thermal,0.6,-22.32512194,-49.08300111,2019,109066.1753
3193,Oil_thermal,2.04,-21.25100967,-48.31253455,2019,370824.996
3197,Oil_thermal,0.9,-22.93222222,-48.46499999,2019,163599.263
3205,Oil_thermal,3.5,-22.10614611,-50.17602806,2019,636219.3559
3209,Oil_thermal,1.056,-22.23212805,-48.71887389,2019,191956.4685
3213,Oil_thermal,1.45,-22.315,-49.061,2019,263576.5903
3217,Oil_thermal,1.172,-20.53000967,-49.30453455,2019,213042.5958
3225,Oil_thermal,3.688,-16.00442078,-49.78671233,2019,670393.4242
3229,Oil_thermal,2,-23.00834127,-44.35506151,2019,363553.9177
3233,Oil_thermal,3.688,-16.40200967,-49.20953455,2019,670393.4242
3237,Oil_thermal,0.369,-16.32882611,-48.95721806,2019,67075.69781
3241,Oil_thermal,0.725,-22.32512194,-49.08300111,2019,131788.2952
3245,Oil_thermal,0.352,-23.49060984,-46.84341668,2019,63985.48951
3249,Oil_thermal,0.3688,-17.73031883,-49.08887156,2019,67039.34242
3253,Oil_thermal,0.36,-22.73266016,-48.57284175,2019,65439.70518
3257,Oil_thermal,0.62,-21.184835,-47.80547611,2019,112701.7145
3261,Oil_thermal,0.142,-22.32512194,-49.08300111,2019,25812.32815
3265,Oil_thermal,0.725,-21.20547611,-50.43922611,2019,131788.2952
3269,Oil_thermal,0.564,-23.54400967,-46.62653455,2019,102522.2048
3273,Oil_thermal,0.48,-23.50179628,-46.82215025,2019,87252.94024
3277,Oil_thermal,1.45,-23.54400967,-46.62653455,2019,263576.5903
3281,Oil_thermal,4.8,-22.46900716,-48.98803336,2019,872529.4024
3285,Oil_thermal,0.2,-19.864738,-44.60538,2019,36355.39177
3293,Oil_thermal,0.184,-21.88796909,-42.70403336,2019,33446.96043
3297,Oil_thermal,11.48,-22.70327398,-47.62459851,2019,2086799.487
3301,Oil_thermal,0.288,-21.16502482,-47.7947477,2019,52351.76414
3305,Oil_thermal,0.64,-23.4801378,-46.52712351,2019,116337.2537
3309,Oil_thermal,0.648,-21.18551389,-47.80895556,2019,117791.4693
3313,Oil_thermal,0.144,-22.29100121,-49.55301195,2019,26175.88207
3317,Oil_thermal,0.252,-22.21000967,-49.93653455,2019,45807.79363
3321,Oil_thermal,1.15,-23.6588269,-46.70334205,2019,209043.5027
3325,Oil_thermal,0.324,-22.21322844,-49.96762605,2019,58895.73466
3329,Oil_thermal,3.75,-22.90734194,-47.06015611,2019,681663.5956
3333,Oil_thermal,0.68,-22.32512194,-49.08300111,2019,123608.332
3337,Oil_thermal,1.3112,-23.60663208,-46.69634612,2019,238345.9484
3341,Oil_thermal,1.62,-23.68200967,-46.61353455,2019,294478.6733
3345,Oil_thermal,0.64,-12.78710046,-38.40329097,2019,79411.67295
3349,Oil_thermal,0.648,-23.47689805,-46.35160306,2019,117791.4693
3353,Oil_thermal,3.2,-2.69500966,-59.69053455,2019,331809.1615
3357,Oil_thermal,0.972,-21.99404889,-47.42517306,2019,176687.204
3365,Oil_thermal,5.475,-23.54400967,-46.62653455,2019,995228.8496
3373,Oil_thermal,0.9,-23.53766244,-46.70962344,2019,163599.263
3377,Oil_thermal,0.72,-13.01477195,-38.48806111,2019,89338.13207
3381,Oil_thermal,0.16,-23.26544194,-47.29975,2019,29084.31341
3385,Oil_thermal,2.23,-23.69000967,-46.55553455,2019,405362.6182
3389,Oil_thermal,0.691,-23.54400967,-46.62653455,2019,125607.8786
3393,Oil_thermal,1.05,-4.49381966,-69.44123455,2019,108874.8811
3397,Oil_thermal,0.6,-21.79036,-48.17444,2019,109066.1753
3401,Oil_thermal,2,-8.28300966,-35.02553455,2019,248161.478
